ACSF1,Hydra,0.84,False,4.7552649974823
Adiac,Hydra,0.8081841432225064,False,0.5051529407501221
AllGestureWiimoteX,Hydra,0.7442857142857143,False,4.40736198425293
AllGestureWiimoteY,Hydra,0.76,False,4.332754850387573
AllGestureWiimoteZ,Hydra,0.7214285714285714,False,4.2784881591796875
ArrowHead,Hydra,0.8171428571428572,False,0.2529017925262451
BME,Hydra,1.0,False,0.10727310180664062
Beef,Hydra,0.8666666666666667,False,0.1657729148864746
BeetleFly,Hydra,0.95,False,0.11323189735412598
BirdChicken,Hydra,0.9,False,0.11209893226623535
CBF,Hydra,0.9922222222222222,False,0.5294449329376221
Car,Hydra,0.9333333333333333,False,0.4400968551635742
Chinatown,Hydra,0.9825072886297376,False,0.039057016372680664
ChlorineConcentration,Hydra,0.7450520833333333,False,5.436508893966675
CinCECGTorso,Hydra,0.994927536231884,False,49.091615200042725
Coffee,Hydra,1.0,False,0.16368913650512695
Computers,Hydra,0.7,False,4.335723161697388
CricketX,Hydra,0.8102564102564103,False,1.1901030540466309
CricketY,Hydra,0.8179487179487179,False,0.9942107200622559
CricketZ,Hydra,0.8,False,1.0369560718536377
Crop,Hydra,0.7330952380952381,False,4.677499771118164
DiatomSizeReduction,Hydra,0.9444444444444444,False,0.4916398525238037
DistalPhalanxOutlineAgeGroup,Hydra,0.7482014388489209,False,0.26093530654907227
DistalPhalanxOutlineCorrect,Hydra,0.7898550724637681,False,0.3088958263397217
DistalPhalanxTW,Hydra,0.697841726618705,False,0.16686511039733887
DodgerLoopDay,Hydra,0.4625,False,0.28381896018981934
DodgerLoopGame,Hydra,0.8260869565217391,False,0.28787994384765625
DodgerLoopWeekend,Hydra,0.9782608695652174,False,0.2731640338897705
ECG200,Hydra,0.87,False,0.10874009132385254
ECG5000,Hydra,0.9477777777777778,False,4.84187388420105
ECGFiveDays,Hydra,1.0,False,0.5905928611755371
EOGHorizontalSignal,Hydra,0.5580110497237569,False,9.096750974655151
EOGVerticalSignal,Hydra,0.46685082872928174,False,8.83714509010315
Earthquakes,Hydra,0.6906474820143885,False,2.1661200523376465
ElectricDevices,Hydra,0.7179354169368435,False,8.734657764434814
EthanolLevel,Hydra,0.566,False,18.683490991592407
FaceAll,Hydra,0.9136094674556213,False,2.0636541843414307
FaceFour,Hydra,0.8636363636363636,False,0.25882697105407715
FacesUCR,Hydra,0.9570731707317073,False,2.180304765701294
FiftyWords,Hydra,0.8483516483516483,False,1.2327139377593994
Fish,Hydra,0.9885714285714285,False,0.6824378967285156
FordA,Hydra,0.9590909090909091,False,27.106712818145752
FordB,Hydra,0.8111111111111111,False,28.31053066253662
FreezerRegularTrain,Hydra,0.9971929824561403,False,7.575636863708496
FreezerSmallTrain,Hydra,0.8905263157894737,False,7.999561786651611
Fungi,Hydra,1.0,False,0.25174403190612793
GestureMidAirD1,Hydra,0.7846153846153846,False,0.5666229724884033
GestureMidAirD2,Hydra,0.6692307692307692,False,0.5322632789611816
GestureMidAirD3,Hydra,0.46153846153846156,False,0.5212883949279785
GesturePebbleZ1,Hydra,0.8953488372093024,False,0.76065993309021
GesturePebbleZ2,Hydra,0.8670886075949367,False,0.6472811698913574
GunPoint,Hydra,1.0,False,0.2417740821838379
GunPointAgeSpan,Hydra,1.0,False,0.32492899894714355
GunPointMaleVersusFemale,Hydra,1.0,False,0.3274049758911133
GunPointOldVersusYoung,Hydra,1.0,False,0.339735746383667
Ham,Hydra,0.7333333333333333,False,0.5199368000030518
HandOutlines,Hydra,0.9486486486486486,False,78.60053396224976
Haptics,Hydra,0.5064935064935064,False,6.290170192718506
Herring,Hydra,0.734375,False,0.3661530017852783
HouseTwenty,Hydra,0.957983193277311,False,3.4488351345062256
InlineSkate,Hydra,0.49272727272727274,False,13.70849084854126
InsectEPGRegularTrain,Hydra,1.0,False,2.331002950668335
InsectEPGSmallTrain,Hydra,1.0,False,2.160550832748413
InsectWingbeatSound,Hydra,0.646969696969697,False,3.1894781589508057
ItalyPowerDemand,Hydra,0.9640427599611273,False,0.0888509750366211
LargeKitchenAppliances,Hydra,0.864,False,5.277062892913818
Lightning2,Hydra,0.7377049180327869,False,0.4879028797149658
Lightning7,Hydra,0.7945205479452054,False,0.3070831298828125
Mallat,Hydra,0.9471215351812367,False,41.29149913787842
Meat,Hydra,0.9166666666666666,False,0.4254038333892822
MedicalImages,Hydra,0.6618421052631579,False,0.55165696144104
MelbournePedestrian,Hydra,0.9196391963919639,False,0.18455100059509277
MiddlePhalanxOutlineAgeGroup,Hydra,0.5974025974025974,False,0.19494390487670898
MiddlePhalanxOutlineCorrect,Hydra,0.8247422680412371,False,0.25517892837524414
MiddlePhalanxTW,Hydra,0.4935064935064935,False,0.17515325546264648
MixedShapesRegularTrain,Hydra,0.9806185567010309,False,46.32853388786316
MixedShapesSmallTrain,Hydra,0.963298969072165,False,43.26236391067505
MoteStrain,Hydra,0.9321086261980831,False,0.5969128608703613
NonInvasiveFetalECGThorax1,Hydra,0.9450381679389313,False,26.670480966567993
NonInvasiveFetalECGThorax2,Hydra,0.9587786259541985,False,26.766252994537354
OSULeaf,Hydra,0.9917355371900827,False,0.7747249603271484
OliveOil,Hydra,0.9666666666666667,False,0.24629592895507812
PLAID,Hydra,0.8528864059590316,False,13.378684997558594
PhalangesOutlinesCorrect,Hydra,0.8205128205128205,False,1.2900338172912598
Phoneme,Hydra,0.2811181434599156,False,20.965829133987427
PickupGestureWiimoteZ,Hydra,0.88,False,0.19841980934143066
PigAirwayPressure,Hydra,0.7115384615384616,False,6.673540830612183
